tweet_id	labels

1251800339738701825	[{'type': 'Symptom', 'start_index': 12, 'end_index': 14, 'value': 'bad taste', 'sentiment': 'null'}]

1309590733846970368	[{'type': 'Organization', 'start_index': 15, 'end_index': 16, 'value': '@Allstare', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 19, 'end_index': 20, 'value': '@LexisNexis', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 31, 'end_index': 32, 'value': '@Allstate', 'sentiment': 'Negative'}, {'type': 'Organization', 'start_index': 44, 'end_index': 46, 'value': 'Mercedes Benz', 'sentiment': 'Neutral'}]

1402601030173462533	[{'type': 'Vaccine-related', 'start_index': 4, 'end_index': 6, 'value': 'COVID shot', 'sentiment': 'Neutral'}, {'type': 'Symptom', 'start_index': 14, 'end_index': 15, 'value': 'fever', 'sentiment': 'null'}]

1291107637199683584	[{'type': 'Organization', 'start_index': 16, 'end_index': 17, 'value': 'twitter', 'sentiment': 'Negative'}]

1307372478008786952	[{'type': 'Person', 'start_index': 3, 'end_index': 4, 'value': 'Cahill', 'sentiment': 'Neutral'}, {'type': 'Drug', 'start_index': 9, 'end_index': 10, 'value': 'hydroxychloroquine', 'sentiment': 'Neutral'}, {'type': 'Location', 'start_index': 25, 'end_index': 26, 'value': 'US', 'sentiment': 'null'}, {'type': 'Person', 'start_index': 27, 'end_index': 29, 'value': 'Donald Trump', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 48, 'end_index': 50, 'value': 'Irish Times', 'sentiment': 'Neutral'}]

1261477050759561216	[{'type': 'Disease', 'start_index': 3, 'end_index': 4, 'value': 'pneumonia', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 5, 'end_index': 6, 'value': 'bronchitis', 'sentiment': 'null'}]

1420186978713161728	[{'type': 'Organization', 'start_index': 1, 'end_index': 3, 'value': 'The CDC', 'sentiment': 'Negative'}, {'type': 'Location', 'start_index': 5, 'end_index': 6, 'value': 'America', 'sentiment': 'null'}]

1394018318240079872	[{'type': 'Symptom', 'start_index': 5, 'end_index': 6, 'value': 'lethargic', 'sentiment': 'null'}]

1313638057485103104	[{'type': 'Symptom', 'start_index': 2, 'end_index': 7, 'value': 'LOST MY SENSE OF SMELL', 'sentiment': 'null'}]

1336260482521509890	[{'type': 'Symptom', 'start_index': 20, 'end_index': 27, 'value': 'Lost my sense of smell and taste', 'sentiment': 'null'}]

1346490134653526022	[{'type': 'Location', 'start_index': 10, 'end_index': 11, 'value': 'Tennessee', 'sentiment': 'null'}, {'type': 'Location', 'start_index': 18, 'end_index': 19, 'value': 'Canada', 'sentiment': 'null'}]

1317407040688451585	[{'type': 'Symptom', 'start_index': 9, 'end_index': 12, 'value': 'not feeling well', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 16, 'end_index': 17, 'value': 'headache', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 18, 'end_index': 20, 'value': 'stomach ache', 'sentiment': 'null'}]

1372046037167214595	[{'type': 'Vaccine-related', 'start_index': 3, 'end_index': 6, 'value': 'Pfizers first shot', 'sentiment': 'Negative'}, {'type': 'Symptom', 'start_index': 20, 'end_index': 21, 'value': 'tired', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 22, 'end_index': 23, 'value': 'sore', 'sentiment': 'null'}]

1314358366928474112	[{'type': 'Symptom', 'start_index': 21, 'end_index': 22, 'value': 'sneeze', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 23, 'end_index': 24, 'value': 'caugh', 'sentiment': 'null'}]

1390250092217700354	[{'type': 'Symptom', 'start_index': 5, 'end_index': 7, 'value': 'sore throat', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 13, 'end_index': 15, 'value': 'runny nose', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 27, 'end_index': 31, 'value': '99 . 2 fever', 'sentiment': 'null'}]

1234882340452741120	[{'type': 'Location', 'start_index': 13, 'end_index': 14, 'value': 'india', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 30, 'end_index': 31, 'value': 'cough', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 32, 'end_index': 33, 'value': 'cold', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 34, 'end_index': 35, 'value': 'fever', 'sentiment': 'null'}]

1233670225658339333	[{'type': 'Disease', 'start_index': 31, 'end_index': 32, 'value': 'Dengue', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 33, 'end_index': 34, 'value': 'influenza', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 47, 'end_index': 48, 'value': 'cough', 'sentiment': 'null'}, {'type': 'Person', 'start_index': 61, 'end_index': 63, 'value': 'Gen Y', 'sentiment': 'Positive'}]

1326772112175091715	[{'type': 'Symptom', 'start_index': 24, 'end_index': 25, 'value': 'fever', 'sentiment': 'null'}, {'type': 'Location', 'start_index': 37, 'end_index': 38, 'value': 'WY', 'sentiment': 'null'}]

1296085743908147202	[{'type': 'Organization', 'start_index': 4, 'end_index': 5, 'value': 'Airbnb', 'sentiment': 'Neutral'}]

1362893411402084365	[{'type': 'Organization', 'start_index': 21, 'end_index': 22, 'value': 'Tesco', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 32, 'end_index': 34, 'value': 'Matty Hankers', 'sentiment': 'Positive'}]

1414138170434674690	[{'type': 'Symptom', 'start_index': 16, 'end_index': 17, 'value': 'depressed', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 18, 'end_index': 19, 'value': 'tired', 'sentiment': 'null'}]

1437807460614557700	[{'type': 'Drug', 'start_index': 9, 'end_index': 10, 'value': 'Ivermectin', 'sentiment': 'Positive'}]

1359853546313768965	[{'type': 'Symptom', 'start_index': 6, 'end_index': 8, 'value': 'barely breathe', 'sentiment': 'null'}]

1282854130801881090	[]

1325828527380377601	[{'type': 'Vaccine-related', 'start_index': 0, 'end_index': 2, 'value': 'covid vaccine', 'sentiment': 'Neutral'}]

1390590339879165953	[{'type': 'Symptom', 'start_index': 18, 'end_index': 19, 'value': 'tired', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 33, 'end_index': 34, 'value': 'WuFlu', 'sentiment': 'null'}]

1334732968586178560	[{'type': 'Symptom', 'start_index': 25, 'end_index': 26, 'value': 'fatigued', 'sentiment': 'null'}]

1305510393016709120	[{'type': 'Person', 'start_index': 0, 'end_index': 1, 'value': '@recycle_plz', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 1, 'end_index': 2, 'value': '@realDonaldTrump', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 2, 'end_index': 3, 'value': '@GOP', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 5, 'end_index': 6, 'value': 'trump', 'sentiment': 'Neutral'}]

1253876137631105025	[{'type': 'Person', 'start_index': 9, 'end_index': 11, 'value': 'Billy Rubin', 'sentiment': 'Neutral'}, {'type': 'Disease', 'start_index': 13, 'end_index': 14, 'value': 'dermatitis', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 36, 'end_index': 37, 'value': 'jaundice', 'sentiment': 'null'}]

1441234974854709254	[{'type': 'Drug', 'start_index': 0, 'end_index': 1, 'value': 'Remdesivir', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 29, 'end_index': 32, 'value': 'The fauci Groupies', 'sentiment': 'Neutral'}]

1354093380926636032	"[{'type': 'Symptom', 'start_index': 4, 'end_index': 10, 'value': ""Can ' t smell or taste"", 'sentiment': 'null'}]"

1419393162288656387	[{'type': 'Organization', 'start_index': 37, 'end_index': 38, 'value': 'Amazon', 'sentiment': 'Negative'}]

1433269781205905421	[{'type': 'Drug', 'start_index': 18, 'end_index': 19, 'value': 'HCQ', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 42, 'end_index': 43, 'value': 'Trump', 'sentiment': 'Negative'}]

1275721846546223105	[{'type': 'Person', 'start_index': 3, 'end_index': 4, 'value': 'Patanjali', 'sentiment': 'Neutral'}, {'type': 'Symptom', 'start_index': 28, 'end_index': 29, 'value': 'cough', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 29, 'end_index': 30, 'value': 'fever', 'sentiment': 'null'}, {'type': 'Organization', 'start_index': 55, 'end_index': 58, 'value': 'Uttarakhand Ayurved Dept', 'sentiment': 'Neutral'}]

1286027123757666311	[]

1346181446051000320	[{'type': 'Symptom', 'start_index': 10, 'end_index': 11, 'value': 'vomiting', 'sentiment': 'null'}, {'type': 'Organization', 'start_index': 50, 'end_index': 51, 'value': 'DC', 'sentiment': 'Neutral'}]

1371535556732063745	[{'type': 'Person', 'start_index': 5, 'end_index': 6, 'value': 'Cousins', 'sentiment': 'Positive'}, {'type': 'Person', 'start_index': 51, 'end_index': 52, 'value': 'Hunter', 'sentiment': 'Neutral'}]

1403348291484413952	[{'type': 'Symptom', 'start_index': 4, 'end_index': 5, 'value': 'tired', 'sentiment': 'null'}]

1432251516589641729	[{'type': 'Vaccine-related', 'start_index': 29, 'end_index': 31, 'value': 'COVID vaccine', 'sentiment': 'Neutral'}]

1330486572861546496	[{'type': 'Person', 'start_index': 0, 'end_index': 1, 'value': '@yeloidachi', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 1, 'end_index': 2, 'value': '@TokisakiKaero', 'sentiment': 'Neutral'}]

1380122804662730754	[{'type': 'Person', 'start_index': 0, 'end_index': 2, 'value': 'lady gaga', 'sentiment': 'Neutral'}, {'type': 'Symptom', 'start_index': 18, 'end_index': 19, 'value': 'hyperventilating', 'sentiment': 'null'}]

1335644299715899392	[{'type': 'Symptom', 'start_index': 10, 'end_index': 12, 'value': 'eyes burn', 'sentiment': 'null'}]

1348325611941478400	[]

1320038644665749507	[{'type': 'Vaccine-related', 'start_index': 19, 'end_index': 21, 'value': 'flu jab', 'sentiment': 'Neutral'}]

1423666738152026121	[{'type': 'Symptom', 'start_index': 23, 'end_index': 25, 'value': 'sore throat', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 26, 'end_index': 27, 'value': 'fever', 'sentiment': 'null'}]

1282040688423690244	[]

1367109497672654848	[{'type': 'Symptom', 'start_index': 13, 'end_index': 15, 'value': 'no taste', 'sentiment': 'null'}]

1301149135991701505	[{'type': 'Organization', 'start_index': 0, 'end_index': 1, 'value': 'ESPN', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 3, 'end_index': 5, 'value': 'Kirk Cousins', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 12, 'end_index': 13, 'value': 'CNN', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 17, 'end_index': 19, 'value': 'Kurt Cousins', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 26, 'end_index': 28, 'value': 'MSNB :', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 31, 'end_index': 33, 'value': 'Kurt Cousins', 'sentiment': 'Neutral'}]

1298005930391547906	[{'type': 'Symptom', 'start_index': 5, 'end_index': 8, 'value': 'coughing up blood', 'sentiment': 'null'}, {'type': 'Organization', 'start_index': 39, 'end_index': 40, 'value': 'NHS', 'sentiment': 'Neutral'}]

1363536834018574338	[{'type': 'Organization', 'start_index': 39, 'end_index': 40, 'value': '@carteblanchetv', 'sentiment': 'Neutral'}]

1430458816508874752	[]

1340085475357417474	[{'type': 'Location', 'start_index': 11, 'end_index': 12, 'value': 'Sudbury', 'sentiment': 'null'}, {'type': 'Location', 'start_index': 20, 'end_index': 21, 'value': 'Toronto', 'sentiment': 'null'}]

1431194305427869697	[{'type': 'Symptom', 'start_index': 9, 'end_index': 11, 'value': 'erectile dysfunction', 'sentiment': 'null'}]

1414400477744164865	[{'type': 'Drug', 'start_index': 19, 'end_index': 20, 'value': 'Rituximab', 'sentiment': 'Negative'}]

1409662846833618949	[]

1322717879893110784	[{'type': 'Symptom', 'start_index': 9, 'end_index': 10, 'value': 'hypothermia', 'sentiment': 'null'}]

1288293775089917952	[{'type': 'Organization', 'start_index': 7, 'end_index': 8, 'value': 'Twitter', 'sentiment': 'Negative'}]

1355383166970847233	[]

1329242865910886400	[]

1419300439061794826	[]

1407240016875622400	[{'type': 'Symptom', 'start_index': 8, 'end_index': 10, 'value': 'chest pains', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 17, 'end_index': 18, 'value': 'pain', 'sentiment': 'null'}]

1243118344477257729	[{'type': 'Person', 'start_index': 15, 'end_index': 16, 'value': 'Trump', 'sentiment': 'Negative'}]

1430756087565897733	[{'type': 'Organization', 'start_index': 6, 'end_index': 11, 'value': 'Aundh Inst Of Medi Sci', 'sentiment': 'Neutral'}, {'type': 'Vaccine-related', 'start_index': 13, 'end_index': 14, 'value': 'COVISHIELD', 'sentiment': 'Neutral'}]

1350850032736628736	[{'type': 'Organization', 'start_index': 35, 'end_index': 37, 'value': 'mayo clinic', 'sentiment': 'Neutral'}]

1366058279290470403	[{'type': 'Location', 'start_index': 0, 'end_index': 2, 'value': 'South Dakota', 'sentiment': 'null'}, {'type': 'Vaccine-related', 'start_index': 6, 'end_index': 8, 'value': 'covid vaccine', 'sentiment': 'Neutral'}]

1263887450713108480	[{'type': 'Organization', 'start_index': 2, 'end_index': 4, 'value': 'Modi Govt', 'sentiment': 'Positive'}, {'type': 'Organization', 'start_index': 43, 'end_index': 45, 'value': 'NaMo App', 'sentiment': 'Neutral'}]

1367093319621357570	[{'type': 'Person', 'start_index': 9, 'end_index': 10, 'value': 'Ian', 'sentiment': 'Positive'}]

1299822094813925378	[]

1334362980998385665	[]

1378802784703746057	[{'type': 'Organization', 'start_index': 0, 'end_index': 2, 'value': 'The WHO', 'sentiment': 'Positive'}, {'type': 'Organization', 'start_index': 16, 'end_index': 18, 'value': 'the CDC', 'sentiment': 'Negative'}]

1265367247113117698	[{'type': 'Person', 'start_index': 4, 'end_index': 5, 'value': 'Karen', 'sentiment': 'Negative'}, {'type': 'Disease', 'start_index': 15, 'end_index': 17, 'value': 'Small pox', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 18, 'end_index': 20, 'value': 'whooping cough', 'sentiment': 'null'}]

1369950783597334529	[{'type': 'Symptom', 'start_index': 6, 'end_index': 7, 'value': 'cough', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 15, 'end_index': 16, 'value': 'fatigue', 'sentiment': 'null'}]

1227565475141320705	[{'type': 'Symptom', 'start_index': 8, 'end_index': 9, 'value': 'cough', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 10, 'end_index': 11, 'value': 'cold', 'sentiment': 'null'}]

1424404263459901441	[{'type': 'Organization', 'start_index': 3, 'end_index': 4, 'value': 'Amazon', 'sentiment': 'Neutral'}, {'type': 'Symptom', 'start_index': 41, 'end_index': 42, 'value': 'cough', 'sentiment': 'null'}]

1374389500613259264	[{'type': 'Person', 'start_index': 20, 'end_index': 22, 'value': 'Boris Johnson', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 30, 'end_index': 32, 'value': 'Nicola Sturgeon', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 50, 'end_index': 51, 'value': 'BBC', 'sentiment': 'Neutral'}]

1442514481351901190	[]

1356026959579537410	[{'type': 'Location', 'start_index': 3, 'end_index': 4, 'value': 'UK', 'sentiment': 'null'}, {'type': 'Person', 'start_index': 7, 'end_index': 8, 'value': 'Stella', 'sentiment': 'Neutral'}]

1377061283384733699	[{'type': 'Symptom', 'start_index': 19, 'end_index': 22, 'value': 'arm is sore', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 44, 'end_index': 45, 'value': 'tired', 'sentiment': 'null'}]

1362833789630767110	[{'type': 'Person', 'start_index': 16, 'end_index': 18, 'value': 'George Floyd', 'sentiment': 'Neutral'}]

1346196204472958987	[]

1281573591843315712	[{'type': 'Disease', 'start_index': 1, 'end_index': 2, 'value': 'Pneumonia', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 11, 'end_index': 12, 'value': 'pneumonia', 'sentiment': 'null'}]

1378413214900252673	[{'type': 'Location', 'start_index': 40, 'end_index': 41, 'value': 'croatia', 'sentiment': 'null'}, {'type': 'Location', 'start_index': 42, 'end_index': 43, 'value': 'russia', 'sentiment': 'null'}]

1387066405879570432	[{'type': 'Person', 'start_index': 3, 'end_index': 5, 'value': 'James Bond', 'sentiment': 'Neutral'}, {'type': 'Drug', 'start_index': 24, 'end_index': 26, 'value': 'antidote tablet', 'sentiment': 'Neutral'}]

1425997293543591938	[{'type': 'Symptom', 'start_index': 15, 'end_index': 16, 'value': 'sneezing', 'sentiment': 'null'}]

1335668213019856897	[{'type': 'Organization', 'start_index': 11, 'end_index': 12, 'value': 'wiki', 'sentiment': 'Negative'}]

1366553694293159936	[{'type': 'Symptom', 'start_index': 21, 'end_index': 22, 'value': 'aches', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 23, 'end_index': 24, 'value': 'pains', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 25, 'end_index': 26, 'value': 'fever', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 32, 'end_index': 33, 'value': 'hungry', 'sentiment': 'null'}]

1291854568595369984	[{'type': 'Person', 'start_index': 8, 'end_index': 9, 'value': '@realDonaldTrump', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 9, 'end_index': 10, 'value': '@charliekirk11', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 10, 'end_index': 11, 'value': '@ErikaFrantzve', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 11, 'end_index': 12, 'value': '@DonaldJTrumpJr', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 12, 'end_index': 13, 'value': '@simondolan', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 14, 'end_index': 16, 'value': 'Bill Gates', 'sentiment': 'Negative'}, {'type': 'Vaccine-related', 'start_index': 17, 'end_index': 19, 'value': 'Covid Vaccine', 'sentiment': 'Negative'}, {'type': 'Drug', 'start_index': 30, 'end_index': 31, 'value': 'Hydroxychloriquine', 'sentiment': 'Neutral'}, {'type': 'Drug', 'start_index': 31, 'end_index': 32, 'value': 'Zinc', 'sentiment': 'Neutral'}, {'type': 'Drug', 'start_index': 33, 'end_index': 36, 'value': 'Z - PAC', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 38, 'end_index': 39, 'value': '@zev_dr', 'sentiment': 'Neutral'}]

1413197229469360129	[{'type': 'Person', 'start_index': 26, 'end_index': 27, 'value': 'Harris', 'sentiment': 'Neutral'}]

1317444582834130946	[{'type': 'Organization', 'start_index': 6, 'end_index': 8, 'value': 'the Dems', 'sentiment': 'Negative'}]

1227250022338551808	[{'type': 'Symptom', 'start_index': 5, 'end_index': 6, 'value': 'fever', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 6, 'end_index': 8, 'value': 'sore throat', 'sentiment': 'null'}]

1401860062465904641	[{'type': 'Person', 'start_index': 0, 'end_index': 1, 'value': '@B1KER42', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 1, 'end_index': 2, 'value': '@culladgh', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 2, 'end_index': 3, 'value': '@auld_one', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 3, 'end_index': 4, 'value': '@Annieeek45', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 4, 'end_index': 6, 'value': 'Jean Murrays', 'sentiment': 'Neutral'}]

1308919872970207232	[{'type': 'Organization', 'start_index': 30, 'end_index': 31, 'value': 'CDC', 'sentiment': 'Negative'}, {'type': 'Organization', 'start_index': 32, 'end_index': 33, 'value': 'FDA', 'sentiment': 'Negative'}, {'type': 'Organization', 'start_index': 34, 'end_index': 35, 'value': 'WHO', 'sentiment': 'Negative'}]

1393861743257001984	[{'type': 'Location', 'start_index': 10, 'end_index': 11, 'value': 'Kenya', 'sentiment': 'null'}, {'type': 'Organization', 'start_index': 16, 'end_index': 18, 'value': 'International Courts', 'sentiment': 'Neutral'}]

1407519691409608705	[{'type': 'Vaccine-related', 'start_index': 10, 'end_index': 17, 'value': 'Polio , measles , and COVID vaccines', 'sentiment': 'Positive'}]

1281979836995481600	[]

1344716491829161986	[]

1381205100593569792	[{'type': 'Disease', 'start_index': 41, 'end_index': 42, 'value': 'pneumonia', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 50, 'end_index': 51, 'value': 'sepsis', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 54, 'end_index': 55, 'value': 'pneumonia', 'sentiment': 'null'}]

1391268703002562560	[{'type': 'Vaccine-related', 'start_index': 27, 'end_index': 28, 'value': 'Moderna', 'sentiment': 'Negative'}, {'type': 'Vaccine-related', 'start_index': 34, 'end_index': 36, 'value': 'MMR vaccine', 'sentiment': 'Negative'}, {'type': 'Vaccine-related', 'start_index': 43, 'end_index': 47, 'value': 'Covid - 19 vaccine', 'sentiment': 'Negative'}]

1326970684824760322	[{'type': 'Drug', 'start_index': 17, 'end_index': 19, 'value': 'vitamin D', 'sentiment': 'Positive'}]

1225130358817116160	[{'type': 'Symptom', 'start_index': 3, 'end_index': 4, 'value': 'cough', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 20, 'end_index': 21, 'value': 'cough', 'sentiment': 'null'}]

1377263637836926983	[]

1338537476856684555	[{'type': 'Vaccine-related', 'start_index': 4, 'end_index': 6, 'value': 'COVID vaccine', 'sentiment': 'Positive'}]

1315293668232880128	[{'type': 'Symptom', 'start_index': 9, 'end_index': 10, 'value': 'coughs', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 17, 'end_index': 18, 'value': 'asthma', 'sentiment': 'null'}]

1280566112724201472	[{'type': 'Symptom', 'start_index': 4, 'end_index': 5, 'value': 'dystopia', 'sentiment': 'null'}, {'type': 'Drug', 'start_index': 20, 'end_index': 22, 'value': 'antibody drug', 'sentiment': 'Neutral'}]

1304846246776057857	[{'type': 'Organization', 'start_index': 0, 'end_index': 1, 'value': '@SkyNews', 'sentiment': 'Neutral'}]

1382100008149798913	[]

1393314920108679172	[{'type': 'Vaccine-related', 'start_index': 2, 'end_index': 6, 'value': 'Yellow Fever mass vaccination', 'sentiment': 'Neutral'}, {'type': 'Person', 'start_index': 15, 'end_index': 16, 'value': 'Rothchilds', 'sentiment': 'Neutral'}, {'type': 'Organization', 'start_index': 20, 'end_index': 21, 'value': 'WHO', 'sentiment': 'Neutral'}]

1260297123616231424	[]

1297640651018973186	[{'type': 'Symptom', 'start_index': 18, 'end_index': 21, 'value': 'loss of smell', 'sentiment': 'null'}]

1307677956085633025	[{'type': 'Organization', 'start_index': 6, 'end_index': 8, 'value': 'the FDA', 'sentiment': 'Neutral'}, {'type': 'Drug', 'start_index': 9, 'end_index': 10, 'value': 'hydroxychloroquine', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 17, 'end_index': 18, 'value': 'Trump', 'sentiment': 'Negative'}, {'type': 'Drug', 'start_index': 25, 'end_index': 26, 'value': 'HCQ', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 44, 'end_index': 45, 'value': 'Trump', 'sentiment': 'Negative'}, {'type': 'Organization', 'start_index': 51, 'end_index': 52, 'value': 'ABC', 'sentiment': 'Neutral'}]

1407825834900017158	[{'type': 'Person', 'start_index': 2, 'end_index': 3, 'value': 'lisa', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 4, 'end_index': 5, 'value': 'jennie', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 6, 'end_index': 7, 'value': 'jennie', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 8, 'end_index': 9, 'value': 'jennie', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 10, 'end_index': 11, 'value': 'lisa', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 12, 'end_index': 13, 'value': 'lisa', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 14, 'end_index': 15, 'value': 'lisa', 'sentiment': 'Negative'}, {'type': 'Disease', 'start_index': 15, 'end_index': 16, 'value': 'anorexia', 'sentiment': 'null'}, {'type': 'Person', 'start_index': 16, 'end_index': 17, 'value': 'jisoo', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 18, 'end_index': 19, 'value': 'jisoo', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 20, 'end_index': 21, 'value': 'jisoo', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 22, 'end_index': 23, 'value': 'rose', 'sentiment': 'Negative'}, {'type': 'Person', 'start_index': 24, 'end_index': 25, 'value': 'rose', 'sentiment': 'Negative'}, {'type': 'Organization', 'start_index': 26, 'end_index': 27, 'value': 'BLACKPINK', 'sentiment': 'Negative'}, {'type': 'Organization', 'start_index': 28, 'end_index': 29, 'value': 'BLACKPINK', 'sentiment': 'Negative'}, {'type': 'Organization', 'start_index': 30, 'end_index': 31, 'value': 'BLACKPINK', 'sentiment': 'Negative'}, {'type': 'Organization', 'start_index': 32, 'end_index': 33, 'value': 'BLACKPINK', 'sentiment': 'Negative'}, {'type': 'Organization', 'start_index': 34, 'end_index': 35, 'value': 'BLACKPINK', 'sentiment': 'Negative'}]

1330038884642729984	[{'type': 'Organization', 'start_index': 9, 'end_index': 10, 'value': '@MOH_Kenya', 'sentiment': 'Positive'}]

1377047775754530816	"[{'type': 'Symptom', 'start_index': 4, 'end_index': 7, 'value': 'have no energy', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 15, 'end_index': 19, 'value': 'bone tired "" feeling', 'sentiment': 'null'}]"

1426600629959540737	[{'type': 'Symptom', 'start_index': 29, 'end_index': 30, 'value': 'sniffles', 'sentiment': 'null'}]

1360183786886074368	[{'type': 'Disease', 'start_index': 11, 'end_index': 12, 'value': 'pneumonia', 'sentiment': 'null'}]

1389450033163079681	[{'type': 'Organization', 'start_index': 5, 'end_index': 6, 'value': 'Pfizer', 'sentiment': 'Neutral'}, {'type': 'Vaccine-related', 'start_index': 7, 'end_index': 8, 'value': 'moderna', 'sentiment': 'Neutral'}, {'type': 'Vaccine-related', 'start_index': 15, 'end_index': 16, 'value': 'moderna', 'sentiment': 'Neutral'}, {'type': 'Symptom', 'start_index': 23, 'end_index': 32, 'value': 'arm pain on the arm that received the shot', 'sentiment': 'null'}, {'type': 'Person', 'start_index': 47, 'end_index': 48, 'value': 'Salena', 'sentiment': 'Neutral'}]

1339208757155426304	[{'type': 'Symptom', 'start_index': 27, 'end_index': 28, 'value': 'cough', 'sentiment': 'null'}]

1325325261764767745	[{'type': 'Symptom', 'start_index': 12, 'end_index': 13, 'value': 'fever', 'sentiment': 'null'}]

1340008187932635139	[{'type': 'Symptom', 'start_index': 0, 'end_index': 3, 'value': 'Loss of smell', 'sentiment': 'null'}]

1364497389827067907	[]

1408255085138747393	[{'type': 'Symptom', 'start_index': 37, 'end_index': 38, 'value': 'coughing', 'sentiment': 'null'}, {'type': 'Symptom', 'start_index': 39, 'end_index': 41, 'value': 'lung issues', 'sentiment': 'null'}]

1396645252774076416	[]

1281205403636899840	[{'type': 'Symptom', 'start_index': 2, 'end_index': 3, 'value': 'coughing', 'sentiment': 'null'}]

1340804939660972032	[{'type': 'Symptom', 'start_index': 48, 'end_index': 50, 'value': 'anaphylactic shock', 'sentiment': 'null'}, {'type': 'Disease', 'start_index': 52, 'end_index': 54, 'value': 'Bells Palsy', 'sentiment': 'null'}]

